interaction_id,post_id,user_id,interaction_type,timestamp,reaction_type
I003195,P00428,U0045,like,2023-07-30 11:04:00,
I003196,P00086,U0302,like,2023-07-22 00:04:00,care
I003197,P01198,U0114,share,2023-04-13 03:15:00,
I003198,P01501,U0342,comment,2023-08-22 18:19:00,
I003199,P00194,U0739,comment,2023-08-30 04:43:00,
I003200,P00951,U9999,share,02-11-2023 00:00,
I003201,P01734,U0774,like,2023-12-21 14:08:00,sad
I003202,P01548,U0800,save,2023-02-09 22:33:00,
I003203,P02291,U0597,save,2023-10-11 15:45:00,
I003204,P01860,U0503,report,2023-08-05 15:47:00,angry
I003205,P01520,U0066,report,2023-04-22 16:30:00,
I003206,P00314,U0132,like,2023-04-20 19:34:00,angry
I003207,P02351,U0229,comment,2023-11-11 14:41:00,
I003208,P00171,U0285,like,2023-09-17 15:14:00,wow
I003209,P01480,U0120,share,2023-10-28 08:20:00,
I003210,P02054,U0420,report,2023-09-19 02:41:00,angry
I003211,P00915,U0288,like,2023-02-28 17:35:00,sad
I003212,P02371,U0674,like,2023-07-26 09:46:00,love
I003213,P00439,U0357,share,2023-09-06 10:32:00,
I003214,P00790,U0583,share,2023-02-24 17:40:00,
I003215,P00977,U0678,like,2023-07-20 23:08:00,wow
I003216,P01143,U0314,comment,2023-11-04 06:49:00,
I003217,P02391,U0188,save,2023-08-18 02:43:00,
I003218,P01296,U0258,save,2023-01-16 13:14:00,
I003219,P01287,U0431,like,2023-08-22 00:08:00,care
I003220,P01918,U0651,report,2023-02-08 11:12:00,
I003221,P02290,U0673,share,2023-05-23 05:03:00,
I003222,P01471,U0699,share,2023-11-29 11:46:00,
I003223,P00898,U0690,like,2023-06-13 08:18:00,sad
I003224,P02115,U0726,report,2023-10-31 21:26:00,
I003225,P01917,U0716,save,2023-09-15 16:34:00,
I003226,P00675,U0660,like,2023-03-11 03:48:00,care
I003227,P00159,U0467,like,2023-03-13 21:42:00,wow
I003228,P00089,U0788,like,2023-11-13 09:31:00,like
I003229,P00712,U0303,report,2023-07-26 03:44:00,
I003230,P01504,U0685,like,2023-09-09 17:44:00,wow
I003231,P00389,U0024,report,2023-12-22 09:35:00,angry
I003232,P01675,U0496,share,2023-02-11 16:26:00,
I003233,P01120,U0153,share,2023-08-10 04:49:00,
I003234,P01232,U0510,save,2023-01-31 22:16:00,
I003235,P02248,U0425,like,2023-08-29 02:07:00,like
I003236,P02057,U0475,comment,2023-08-27 00:14:00,
I003237,P00644,U0335,share,2023-08-26 01:44:00,
I003238,P01204,U0230,comment,2023-01-15 14:15:00,
I003239,P01262,U0386,save,2023-12-04 13:49:00,
I003240,P02320,U0629,share,2023-09-05 21:57:00,
I003241,P02461,U0696,like,2023-01-31 06:40:00,wow
I003242,P00933,U0526,save,2023-02-21 14:28:00,
I003243,P02437,U0759,comment,2023-09-14 18:36:00,
I003244,P01070,U0414,report,2023-10-21 05:18:00,
I003245,P00092,U0290,comment,2023-09-28 03:06:00,
I003246,P00243,U0096,share,2023-09-19 13:49:00,
I003247,P01004,U0140,share,2023-05-07 02:52:00,
I003248,P01464,U0706,save,2023-07-14 11:06:00,
I003249,P00511,U0171,like,2023-08-26 11:38:00,
I003250,P01945,U0059,comment,2023-01-12 07:17:00,
I003251,P01886,U0278,comment,2023-04-12 23:53:00,
I003252,P01451,U0391,like,2023-12-16 15:18:00,
I003253,P01355,U0216,like,2023-07-14 04:20:00,care
I003254,P00635,U0211,share,2023-03-05 02:52:00,
I003255,P01057,U0112,save,2023-11-23 02:07:00,
I003256,P00111,U0656,like,2023-03-12 00:24:00,sad
I003257,P00420,U0254,comment,2023-07-25 20:37:00,
I003258,P00217,U0034,like,2023-07-04 04:11:00,care
I003259,P01267,U0272,report,2023-03-25 20:55:00,
I003260,P01793,U0670,share,2023-05-06 23:48:00,
I003261,P00820,U0574,share,2023-05-16 21:08:00,
I003262,P01739,U0123,share,2023-03-05 13:06:00,
I003263,P02339,U0733,comment,2023-11-09 09:17:00,
I003264,P01693,U0719,share,2023-02-13 17:17:00,
I003265,P01289,U0215,comment,2023-08-13 10:34:00,
I003266,P01645,U0543,save,2023-03-07 23:41:00,
I003267,P01511,U0062,save,2023-10-01 03:17:00,
I003268,P02378,U0673,comment,2023-06-09 01:11:00,
I003269,P00548,U0200,save,2023-06-27 17:23:00,
I003270,P00943,U0357,comment,2023-09-19 01:44:00,
I003271,P01366,U0661,like,2023-03-29 16:33:00,wow
I003272,P00115,U0508,report,2023-06-11 01:55:00,
I003273,P02083,U0091,report,2023-10-27 21:56:00,angry
I003274,P00868,U0370,comment,2023-05-13 09:58:00,
I003275,P01467,U0186,report,2023-05-24 22:44:00,
I003276,P02017,U0501,share,2023-09-05 08:18:00,
I003277,P02317,U0400,like,2023-05-16 18:15:00,wow
I003278,P01750,U0290,like,2023-01-28 01:27:00,sad
I003279,P02328,U0545,share,2023-09-19 04:24:00,
I003280,P02238,U0445,report,2023-03-06 23:42:00,
I003281,P01492,U0374,save,2023-04-17 15:29:00,
I003282,P00934,U0576,share,2023-06-30 20:55:00,
I003283,P01556,U0022,like,2023-10-26 03:08:00,like
I003284,P01042,U0025,share,2023-08-28 05:55:00,
I003285,P01038,U0363,like,2023-04-12 19:27:00,like
I003286,P01779,U0062,comment,2023-10-21 19:54:00,
I003287,P00579,U0648,report,2023-05-10 14:01:00,
I003288,P02309,U0147,like,2023-07-23 04:23:00,care
I003289,P01954,U0304,report,2023-04-14 03:43:00,
I003290,P00233,U0223,comment,2023-03-09 11:03:00,
I003291,P02395,U0305,save,2023-05-07 21:40:00,
I003292,P02083,U0544,report,2023-05-13 08:09:00,
I003293,P02281,U0587,comment,2023-07-03 04:43:00,
I003294,P01751,U0093,share,2023-09-13 18:58:00,
I003295,P02335,U0425,share,2023-05-15 10:59:00,
I003296,P02477,U0716,share,2023-07-01 22:39:00,
I003297,P01870,U0751,report,2023-09-17 03:11:00,angry
I003298,P00791,U0744,share,2023-02-25 15:45:00,
I003299,P00589,U0450,comment,2023-02-24 16:14:00,
I003300,P99999,U0149,share,16-12-2023 00:00,
I003301,P00097,U0166,report,2023-04-20 19:13:00,
I003302,P00530,U0488,report,2023-07-18 03:29:00,
I003303,P01109,U0728,like,2023-01-16 21:17:00,wow
I003304,P01596,U0345,like,2023-12-06 11:06:00,love
I003305,P02263,U0387,like,2023-04-29 16:05:00,like
I003306,P01435,U0007,comment,2023-03-11 22:55:00,
I003307,P02179,U0736,report,2023-11-05 05:02:00,
I003308,P01196,U0696,share,2023-11-22 10:37:00,
I003309,P00696,U0539,report,2023-03-11 14:49:00,angry
I003310,P02009,U0494,save,2023-05-20 05:13:00,
I003311,P00861,U0326,comment,2023-12-24 08:13:00,
I003312,P01872,U0199,save,2023-03-10 22:28:00,
I003313,P00885,U0623,comment,2023-08-03 23:37:00,
I003314,P00327,U0353,comment,2023-03-03 01:00:00,
I003315,P01554,U0002,comment,2023-09-08 14:48:00,
I003316,P00278,U0264,share,2023-04-10 20:40:00,
I003317,P02138,U0395,report,2023-10-19 21:50:00,
I003318,P01407,U0222,share,2023-09-12 02:23:00,
I003319,P01952,U0255,comment,2023-02-27 00:22:00,
I003320,P00018,U0574,like,2023-10-18 17:12:00,angry
I003321,P01857,U0228,save,2023-01-16 21:51:00,
I003322,P01481,U0053,comment,2023-09-01 19:13:00,
I003323,P01914,U0461,save,2023-04-27 03:08:00,
I003324,P01952,U0198,share,2023-05-21 02:47:00,
I003325,P02119,U0349,report,2023-01-27 05:43:00,
I003326,P01529,U0622,save,2023-11-24 22:01:00,
I003327,P00612,U0422,like,2023-10-06 22:01:00,angry
I003328,P00241,U0484,save,2023-03-19 05:01:00,
I003329,P01957,U0088,save,2023-03-22 03:33:00,
I003330,P01144,U0356,share,2023-04-03 07:38:00,
I003331,P02336,U0424,comment,2023-01-20 04:15:00,
I003332,P00309,U0336,report,2023-11-14 19:33:00,
I003333,P01437,U0118,save,2023-08-24 11:28:00,
I003334,P00122,U0203,save,2023-03-27 06:00:00,
I003335,P02154,U0552,like,2023-01-30 13:55:00,angry
I003336,P01160,U0069,comment,2023-08-27 10:00:00,
I003337,P01146,U0125,report,2023-04-24 00:03:00,
I003338,P02103,U0641,share,2023-10-07 13:31:00,
I003339,P02113,U0718,save,2023-09-06 10:21:00,
I003340,P01385,U0006,like,2023-10-28 10:36:00,wow
I003341,P01374,U0045,report,2023-06-01 19:53:00,
I003342,P00721,U0255,share,2023-07-20 13:39:00,
I003343,P01612,U0132,report,2023-08-17 05:32:00,
I003344,P01390,U0107,comment,2023-10-04 03:18:00,
I003345,P00162,U0316,share,2023-04-26 20:35:00,
I003346,P01327,U0048,report,2023-12-16 22:16:00,
I003347,P00599,U0109,comment,2023-09-07 12:16:00,
I003348,P01212,U0620,share,2023-04-14 18:57:00,
I003349,P00437,U0436,like,2023-07-13 14:16:00,sad
I003350,P02278,U0696,report,2023-10-14 21:56:00,
I003351,P02309,U0524,share,2023-12-23 11:34:00,
I003352,P01829,U0278,like,2023-11-14 02:48:00,like
I003353,P01620,U0662,comment,2023-08-12 14:41:00,
I003354,P01757,U0297,save,2023-02-16 16:28:00,
I003355,P00968,U0669,save,2023-10-24 14:34:00,
I003356,P01299,U0222,like,2023-08-21 15:03:00,love
I003357,P01142,U0589,share,2023-04-19 03:27:00,
I003358,P01460,U0693,comment,2023-12-10 19:33:00,
I003359,P01060,U0253,share,2023-08-13 17:00:00,
I003360,P01804,U0003,save,2023-05-30 01:30:00,
I003361,P00823,U0399,save,2023-06-26 02:51:00,
I003362,P01832,U0383,report,2023-07-21 18:11:00,
I003363,P02415,U0143,comment,2023-01-26 07:42:00,
I003364,P01924,U0214,comment,2023-06-25 15:07:00,
I003365,P01492,U0399,comment,2023-09-05 05:04:00,
I003366,P01021,U0005,share,2023-01-14 17:49:00,
I003367,P01876,U0676,save,2023-09-17 18:22:00,
I003368,P00472,U0377,share,2023-04-30 04:45:00,
I003369,P00744,U0349,like,2023-07-18 12:01:00,angry
I003370,P02211,U0742,report,2023-01-01 10:58:00,
I003371,P02203,U0218,like,2023-07-28 20:38:00,care
I003372,P00842,U0032,comment,2023-04-14 08:04:00,
I003373,P01662,U0347,save,2023-12-01 06:08:00,
I003374,P02112,U0331,save,2023-08-11 23:59:00,
I003375,P01094,U0632,report,2023-12-14 19:54:00,angry
I003376,P01808,U0029,like,2023-09-13 01:27:00,like
I003377,P02043,U0279,share,2023-07-13 03:53:00,
I003378,P00982,U0254,share,2023-08-16 01:03:00,
I003379,P02422,U0082,share,2023-12-05 15:19:00,
I003380,P00807,U0397,report,2023-10-14 14:05:00,
I003381,P00977,U0516,comment,2023-12-26 14:27:00,
I003382,P00325,U0367,share,2023-09-02 22:31:00,
I003383,P00026,U0757,save,2023-06-16 08:23:00,
I003384,P01791,U0440,share,2023-03-04 16:09:00,
I003385,P02209,U0742,share,2023-09-13 09:04:00,
I003386,P00698,U0501,comment,2023-09-17 11:56:00,
I003387,P00261,U0257,save,2023-02-25 23:46:00,
I003388,P02061,U0513,comment,2023-08-29 05:26:00,
I003389,P01058,U0703,comment,2023-10-20 05:05:00,
I003390,P00559,U0210,save,2024-01-01 07:36:00,
I003391,P02147,U0164,like,2023-03-04 10:36:00,like
I003392,P01889,U0716,comment,2023-03-04 06:55:00,
I003393,P00028,U0297,share,2023-05-20 16:16:00,
I003394,P01720,U0465,share,2023-09-05 02:23:00,
I003395,P00453,U0752,report,2023-08-26 20:44:00,
I003396,P01600,U0008,save,2023-06-01 10:26:00,
I003397,P02413,U0237,like,2023-10-23 02:57:00,sad
I003398,P01271,U0380,report,2023-08-14 20:25:00,
I003399,P01844,U0770,report,2023-07-24 11:52:00,angry
I003400,P01774,U9999,report,17-07-2023 00:00,
I003401,P01031,U0493,share,2023-07-21 01:35:00,
I003402,P00515,U0009,share,2023-09-14 21:47:00,
I003403,P00573,U0601,share,2023-08-12 09:21:00,
I003404,P00758,U0073,share,2023-09-09 11:03:00,
I003405,P02348,U0639,save,2023-10-03 16:31:00,
I003406,P00551,U0608,comment,2023-10-13 16:31:00,
I003407,P01918,U0370,comment,2023-06-03 23:17:00,
I003408,P00683,U0006,save,2023-08-09 02:43:00,
I003409,P01482,U0709,save,2023-01-21 13:56:00,
I003410,P00698,U0610,comment,2023-10-02 14:50:00,
I003411,P02156,U0443,like,2023-12-18 08:02:00,sad
I003412,P01962,U0144,report,2023-06-06 13:55:00,
I003413,P00829,U0599,like,2023-01-20 07:10:00,wow
I003414,P01013,U0057,comment,2023-04-10 02:34:00,
I003415,P02322,U0245,like,2023-05-04 00:57:00,like
I003416,P00459,U0521,report,2023-05-15 21:01:00,
I003417,P01449,U0258,share,2023-09-14 17:20:00,
I003418,P02143,U0511,share,2023-06-13 11:08:00,
I003419,P01457,U0158,share,2023-10-19 12:06:00,
I003420,P00307,U0284,report,2023-04-09 13:38:00,angry
I003421,P01037,U0355,comment,2023-08-21 22:33:00,
I003422,P01300,U0075,save,2023-08-20 18:56:00,
I003423,P00819,U0666,like,2023-09-14 14:45:00,care
I003424,P00990,U0337,save,2023-06-28 12:27:00,
I003425,P01770,U0254,save,2023-12-03 06:51:00,
I003426,P02356,U0364,report,2023-12-30 23:34:00,angry
I003427,P01026,U0070,comment,2023-08-26 20:34:00,
I003428,P01340,U0699,like,2023-07-18 01:44:00,angry
I003429,P02389,U0114,report,2023-08-10 04:16:00,angry
I003430,P02469,U0314,comment,2023-11-21 15:26:00,
I003431,P02425,U0201,save,2023-07-21 21:59:00,
I003432,P01164,U0141,share,2023-08-09 16:55:00,
I003433,P00479,U0497,report,2023-10-30 14:12:00,
I003434,P01972,U0579,like,2023-11-07 01:05:00,love
I003435,P02026,U0079,save,2023-11-07 01:43:00,
I003436,P01282,U0738,like,2023-12-13 04:53:00,love
I003437,P02212,U0677,comment,2023-08-21 05:06:00,
I003438,P00509,U0795,save,2023-07-07 20:04:00,
I003439,P00170,U0650,report,2023-05-21 11:46:00,
I003440,P00703,U0313,comment,2023-05-19 13:44:00,
I003441,P00617,U0037,report,2023-02-18 12:21:00,angry
I003442,P01672,U0223,comment,2023-11-20 07:38:00,
I003443,P01446,U0038,comment,2023-09-25 04:18:00,
I003444,P00539,U0393,save,2023-03-07 10:15:00,
I003445,P00375,U0284,report,2023-01-08 07:03:00,
I003446,P01286,U0321,share,2023-11-01 16:53:00,
I003447,P00269,U0689,comment,2023-05-21 05:03:00,
I003448,P01160,U0542,share,2023-06-02 06:48:00,
I003449,P00202,U0500,save,2023-05-24 11:00:00,
I003450,P99999,U0218,like,2023-05-07 05:32:00,
I003451,P02394,U0656,report,2023-10-17 19:50:00,
I003452,P00101,U0144,share,2023-05-16 08:00:00,
I003453,P00829,U0089,report,2023-01-13 19:00:00,angry
I003454,P01984,U0099,comment,2023-12-09 17:11:00,
I003455,P01346,U0720,comment,2023-12-20 07:59:00,
I003456,P02003,U0487,report,2023-11-19 20:14:00,angry
I003457,P01787,U0364,report,2023-06-25 08:28:00,
I003458,P00266,U0449,report,2023-03-07 14:22:00,
I003459,P00923,U0346,like,2023-06-14 09:35:00,wow
I003460,P01918,U0100,report,2023-04-03 12:26:00,
I003461,P00434,U0348,comment,2023-12-16 07:37:00,
I003462,P02364,U0763,comment,2023-03-07 19:17:00,
I003463,P01896,U0725,share,2023-01-27 04:04:00,
I003464,P00242,U0658,share,2023-02-20 06:56:00,
I003465,P00912,U0652,report,2023-05-08 18:03:00,angry
I003466,P00646,U0484,save,2023-11-13 23:34:00,
I003467,P01354,U0517,report,2023-04-03 09:51:00,
I003468,P01939,U0194,save,2023-04-21 22:56:00,
I003469,P00287,U0135,like,2023-11-05 19:55:00,love
I003470,P01843,U0115,comment,2023-12-19 19:07:00,
I003471,P01809,U0355,share,2023-11-03 07:36:00,
I003472,P01291,U0474,comment,2023-12-08 02:18:00,
I003473,P00346,U0758,comment,2023-02-15 13:43:00,
I003474,P00727,U0035,share,2023-12-28 12:54:00,
I003475,P02450,U0091,share,2023-01-24 00:45:00,
I003476,P01030,U0195,comment,2023-07-21 08:56:00,
I003477,P01607,U0274,comment,2023-05-29 08:13:00,
I003478,P02308,U0429,comment,2023-10-29 02:16:00,
I003479,P00641,U0707,like,2023-12-29 00:40:00,sad
I003480,P00616,U0170,save,2023-08-15 12:45:00,
I003481,P00979,U0327,like,2023-03-22 14:32:00,
I003482,P02078,U0457,report,2023-10-07 10:42:00,
I003483,P00436,U0058,save,2023-11-05 06:12:00,
I003484,P01525,U0224,save,2023-01-21 00:02:00,
I003485,P00178,U0062,comment,2023-12-07 13:13:00,
I003486,P01402,U0527,report,2023-08-06 20:30:00,angry
I003487,P01355,U0291,report,2023-07-26 11:35:00,
I003488,P00494,U0491,share,2023-03-26 17:42:00,
I003489,P01895,U0670,share,2023-01-15 07:18:00,
I003490,P01726,U0654,share,2023-04-21 07:11:00,
I003491,P01551,U0363,save,2023-11-29 21:26:00,
I003492,P01168,U0790,report,2023-02-03 10:18:00,angry
I003493,P00823,U0341,report,2023-03-03 14:20:00,
I003494,P00836,U0322,like,2023-02-04 16:23:00,
I003495,P02047,U0406,share,2023-10-19 21:24:00,
I003496,P02320,U0370,report,2023-10-24 13:20:00,
I003497,P00052,U0043,comment,2023-11-24 07:45:00,
I003498,P01834,U0762,save,2023-06-11 04:11:00,
I003499,P01619,U0755,comment,2023-05-20 16:16:00,
I003500,P00362,U0009,comment,16-10-2023 00:00,
I003501,P00754,U0131,share,2023-06-16 02:46:00,
I003502,P01387,U0362,share,2023-09-03 18:40:00,
I003503,P00811,U0465,report,2023-11-25 04:14:00,
I003504,P01625,U0424,share,2023-01-24 08:04:00,
I003505,P00590,U0440,comment,2023-06-07 06:03:00,
I003506,P01933,U0048,report,2023-10-07 02:14:00,
I003507,P00636,U0184,like,2023-10-30 17:09:00,like
I003508,P00821,U0371,comment,2023-11-23 04:19:00,
I003509,P02483,U0157,share,2023-03-27 19:40:00,
I003510,P00135,U0090,share,2023-12-11 21:59:00,
I003511,P02326,U0404,like,2023-03-10 17:16:00,sad
I003512,P01772,U0694,share,2023-11-27 21:37:00,
I003513,P00812,U0618,save,2023-01-28 17:29:00,
I003514,P00871,U0676,report,2023-12-03 09:48:00,
I003515,P01651,U0469,like,2023-12-18 19:01:00,sad
I003516,P02072,U0160,report,2023-06-09 09:25:00,angry
I003517,P01607,U0387,save,2023-11-08 09:44:00,
I003518,P00910,U0442,save,2023-12-17 00:43:00,
I003519,P01267,U0216,comment,2023-09-23 13:32:00,
I003520,P01459,U0747,share,2023-01-09 16:20:00,
I003521,P02373,U0186,comment,2023-06-21 20:27:00,
I003522,P02339,U0489,save,2023-04-05 12:24:00,
I003523,P00600,U0216,comment,2023-03-15 10:28:00,
I003524,P01999,U0251,report,2023-11-20 09:45:00,
I003525,P02214,U0735,report,2023-11-07 22:10:00,angry
I003526,P00225,U0746,comment,2023-12-16 08:29:00,
I003527,P00789,U0800,share,2023-12-11 21:15:00,
I003528,P01030,U0441,like,2023-08-02 12:06:00,wow
I003529,P00411,U0306,report,2023-11-03 23:47:00,
I003530,P00357,U0560,save,2023-01-25 12:55:00,
I003531,P01622,U0173,save,2023-09-15 17:24:00,
I003532,P02138,U0483,share,2023-11-12 05:17:00,
I003533,P02475,U0261,save,2023-01-10 07:43:00,
I003534,P01476,U0086,share,2023-09-24 13:39:00,
I003535,P01709,U0089,share,2023-04-28 21:19:00,
I003536,P00193,U0575,comment,2023-10-04 07:44:00,
I003537,P00416,U0558,like,2023-05-07 17:01:00,sad
I003538,P02373,U0759,report,2023-04-08 08:30:00,
I003539,P02399,U0070,comment,2023-03-11 20:53:00,
I003540,P02024,U0506,save,2023-11-05 07:40:00,
I003541,P02258,U0003,comment,2023-02-16 21:56:00,
I003542,P00656,U0029,like,2023-02-09 12:13:00,angry
I003543,P01504,U0185,comment,2023-01-16 00:40:00,
I003544,P00985,U0594,comment,2023-02-20 11:09:00,
I003545,P00300,U0200,comment,2023-05-05 12:40:00,
I003546,P00273,U0299,comment,2023-01-03 18:35:00,
I003547,P00326,U0172,comment,2023-09-06 01:11:00,
I003548,P00501,U0563,comment,2023-11-01 13:30:00,
I003549,P00144,U0116,save,2023-04-04 19:22:00,
I003550,P00075,U0251,report,2023-02-20 21:49:00,
I003551,P01991,U0651,save,2023-06-13 12:57:00,
I003552,P00057,U0008,like,2023-12-24 00:44:00,care
I003553,P02384,U0655,share,2023-02-10 14:24:00,
I003554,P00871,U0776,share,2023-03-31 09:54:00,
I003555,P02170,U0245,save,2023-05-12 06:50:00,
I003556,P01971,U0117,share,2023-07-10 02:20:00,
I003557,P02019,U0312,like,2023-08-11 19:07:00,sad
I003558,P00240,U0733,like,2023-12-20 17:28:00,love
I003559,P01977,U0145,like,2023-09-30 05:57:00,
I003560,P01043,U0055,save,2023-01-24 19:15:00,
I003561,P00040,U0559,save,2023-04-14 09:40:00,
I003562,P00468,U0184,report,2023-04-15 05:07:00,
I003563,P00052,U0026,comment,2023-07-11 19:55:00,
I003564,P00729,U0272,comment,2023-12-24 02:34:00,
I003565,P00569,U0700,report,2023-06-29 05:45:00,
I003566,P01575,U0165,like,2023-07-04 04:41:00,love
I003567,P00362,U0226,report,2023-02-27 03:27:00,angry
I003568,P02311,U0355,comment,2023-05-29 05:33:00,
I003569,P00686,U0396,like,2023-09-10 21:01:00,care
I003570,P00342,U0411,like,2023-08-17 16:07:00,
I003571,P01774,U0480,comment,2023-10-02 13:47:00,
I003572,P02449,U0008,share,2023-04-02 10:06:00,
I003573,P00774,U0520,comment,2023-07-23 08:48:00,
I003574,P01771,U0454,comment,2023-04-30 00:10:00,
I003575,P00168,U0630,report,2023-10-21 09:05:00,
I003576,P01385,U0214,like,2023-11-25 00:18:00,wow
I003577,P00809,U0080,like,2023-11-08 16:17:00,like
I003578,P01404,U0029,share,2023-08-18 10:50:00,
I003579,P00011,U0541,comment,2023-05-13 16:20:00,
I003580,P02244,U0299,like,2023-07-31 15:28:00,love
I003581,P02034,U0517,save,2023-05-09 13:28:00,
I003582,P02016,U0051,comment,2023-01-04 17:41:00,
I003583,P00098,U0667,share,2023-08-19 12:17:00,
I003584,P00166,U0348,share,2023-09-19 07:20:00,
I003585,P00032,U0087,comment,2023-09-12 05:28:00,
I003586,P01862,U0657,comment,2023-11-01 14:15:00,
I003587,P02247,U0192,save,2023-10-17 00:07:00,
I003588,P00968,U0134,like,2023-01-06 11:06:00,
I003589,P00646,U0065,report,2023-04-09 08:01:00,
I003590,P00801,U0393,save,2023-10-01 00:04:00,
I003591,P02444,U0041,share,2023-07-06 00:11:00,
I003592,P00170,U0411,report,2023-06-11 02:04:00,
I003593,P01119,U0487,report,2023-02-09 23:05:00,
I003594,P00201,U0685,share,2023-07-21 08:34:00,
I003595,P01802,U0581,report,2023-08-12 16:35:00,
I003596,P00800,U0646,share,2023-12-03 02:10:00,
I003597,P00230,U0459,share,2023-12-05 19:01:00,
I003598,P01220,U0557,save,2023-12-17 02:15:00,
I003599,P02135,U0124,like,2023-10-23 01:58:00,like
I003600,P99999,U9999,share,21-01-2024 00:00,
I003601,P01374,U0716,report,2023-07-28 15:50:00,
I003602,P01904,U0450,share,2023-08-02 02:37:00,
I003603,P00530,U0275,like,2023-10-17 12:47:00,like
I003604,P01983,U0040,like,2023-10-18 04:50:00,sad
